date,601857,00857,spread,rolling_mean,rolling_std,zscore,cheap_leg,pair_direction
2022-05-27,4.47,2.7546640000000004,-0.11533552902265343,-0.10865761982937722,0.018907721438094095,-0.35318423825633355,a,long_a_short_h
2022-05-30,4.46,2.74804,-0.1157483686479005,-0.10862834430346067,0.018893879830818784,-0.3768428934763302,a,long_a_short_h
2022-05-31,4.56,2.808024,-0.10995898066348664,-0.10853587340992084,0.018859670925735303,-0.07545769272272262,a,long_a_short_h
2022-06-01,4.47,2.78806,-0.124479267189881,-0.10858680780023307,0.018894666443625988,-0.8411082268673322,a,long_a_short_h
2022-06-02,4.41,2.7680040000000004,-0.13251493253818536,-0.10862845891785182,0.01894219522042627,-1.2610192927679058,a,long_a_short_h
2022-06-06,4.43,2.794684,-0.13526870376244915,-0.10873992620069409,0.019059896265707678,-1.3918636907528872,a,long_a_short_h
2022-06-07,4.43,2.821364,-0.14247821143676132,-0.10886795651431272,0.019235155804136435,-1.7473346857539287,a,long_a_short_h
2022-06-08,4.54,2.8880640000000004,-0.13568043983513767,-0.10893279018336195,0.019312800214677607,-1.384970038236489,a,long_a_short_h
2022-06-09,4.67,2.9081200000000003,-0.11269949143595914,-0.10899102953226958,0.01931353981597721,-0.1920135790240649,a,long_a_short_h
2022-06-10,4.75,2.874724,-0.08694988933677295,-0.10885856250831635,0.01941031293612471,1.1287130322751766,h,short_a_long_h
2022-06-13,4.75,2.874724,-0.08694988933677295,-0.10864103603249543,0.01950892653041764,1.111857521319915,h,short_a_long_h
2022-06-14,5.0,2.8814400000000004,-0.03742721367343693,-0.10796862640984219,0.020542752697304358,3.433883169204572,h,short_a_long_h
2022-06-15,4.94,2.82808,-0.03531653066482909,-0.10738646133597547,0.0215859466668251,3.3387431083534014,h,short_a_long_h
2022-06-16,4.77,2.727984,-0.04299270558159085,-0.10689764419745278,0.022366955405464767,2.8571138743473536,h,short_a_long_h
2022-06-17,4.7,2.6546600000000002,-0.03710249355886519,-0.10640891056381124,0.023236425371259514,2.9826626039764803,h,short_a_long_h
2022-06-20,4.39,2.6086600000000004,-0.09207232711248636,-0.10628189586386182,0.02327306420209422,0.6105585679644544,h,short_a_long_h
