date,capital,spread,zscore,cheap_leg,position,gross_exposure,returns
2021-02-02,117799.1683848,-0.14265395776352863,-0.9899507107657173,a,flat,0.0,0.0
2021-02-03,117799.1683848,-0.17145380791943632,-1.4450650852332838,a,flat,0.0,0.0
2021-02-04,117799.1683848,-0.17048600877516207,-1.4057617966796054,a,flat,0.0,0.0
2021-02-05,117799.1683848,-0.17729988441944067,-1.4914861986191454,a,flat,0.0,0.0
2021-02-08,117799.1683848,-0.17776866764267107,-1.473489123897901,a,flat,0.0,0.0
2021-02-09,117799.1683848,-0.19272203437857427,-1.685269093491427,a,flat,0.0,0.0
2021-02-10,117799.1683848,-0.17506545865810308,-1.3885580858353241,a,flat,0.0,0.0
2021-02-18,117686.05384400001,-0.24936289524372857,-2.486615844055494,a,long_a_short_h,111637.27040000001,-0.0009602320827128974
2021-02-19,117832.057044,-0.24687200471671233,-2.3787356637163124,a,long_a_short_h,109691.2672,0.0012406159883100454
2021-02-22,118884.79624400001,-0.22985833285259938,-2.070565055459646,a,long_a_short_h,112238.52799999999,0.008934234251778417
2021-02-23,117550.303444,-0.2515254575806025,-2.3236372804812255,a,long_a_short_h,114293.0208,-0.011225092208267617
2021-02-24,119717.612244,-0.21514758967457803,-1.763417569105123,a,long_a_short_h,108885.712,0.018437288007788766
2021-02-25,119521.41384400001,-0.21909242354146619,-1.7883107850289652,a,long_a_short_h,110881.9104,-0.0016388432438839695
2021-02-26,121661.461844,-0.18104266032098448,-1.2390638347433525,a,long_a_short_h,106941.8624,0.017905142946126773
2021-03-01,122340.17544400001,-0.16910662875220162,-1.0636006108756928,a,long_a_short_h,106623.1488,0.005578706598727834
2021-03-02,122444.89224400002,-0.16453147575666693,-0.9963977612055035,a,long_a_short_h,103638.432,0.0008559477671170601
2021-03-03,121389.980244,-0.18487419176779718,-1.2739072108096374,a,long_a_short_h,105773.34400000001,-0.00861540224885704
2021-03-04,122098.917844,-0.17256806960583604,-1.092696291524218,a,long_a_short_h,105784.4064,0.005840165708693501
2021-03-05,122262.719444,-0.17169203438885816,-1.069244001403488,a,long_a_short_h,108140.6048,0.0013415483355003754
2021-03-08,122575.487444,-0.16817750765144224,-1.0125298814558181,a,long_a_short_h,110347.8368,0.002558163284951842
2021-03-09,123232.07624400001,-0.15564791631658115,-0.8338809140870758,a,long_a_short_h,108611.24799999999,0.0053566077010298585
2021-03-10,123167.855444,-0.15434866768536315,-0.8114739849466415,a,long_a_short_h,106155.4688,-0.0005211370444887509
2021-03-11,122387.82982479999,-0.1678870136449322,-0.9909941062795863,a,flat,0.0,-0.006333029152680636
2021-03-12,122387.82982479999,-0.13608330846590988,-0.5546813560641765,a,flat,0.0,0.0
2021-03-15,122387.82982479999,-0.13445693302195227,-0.5313167998540711,a,flat,0.0,0.0
2021-03-16,122387.82982479999,-0.13853732458205337,-0.5851040928197696,a,flat,0.0,0.0
2021-03-17,122387.82982479999,-0.1362179310842293,-0.5505212086414943,a,flat,0.0,0.0
2021-03-18,122387.82982479999,-0.12527288353260868,-0.4001886274354832,a,flat,0.0,0.0
2021-03-19,122387.82982479999,-0.1064154116148528,-0.14438680922016003,a,flat,0.0,0.0
2021-03-22,122387.82982479999,-0.09552405888203142,0.0020958513020695856,h,flat,0.0,0.0
2021-03-23,122387.82982479999,-0.09647160195740057,-0.013411030278980638,a,flat,0.0,0.0
2021-03-24,122387.82982479999,-0.09335640526984101,0.025599158882572946,h,flat,0.0,0.0
2021-03-25,122387.82982479999,-0.08727416048072034,0.10198964943923859,h,flat,0.0,0.0
2021-03-26,122387.82982479999,-0.11140801743756024,-0.2315917510611655,a,flat,0.0,0.0
2021-03-29,122387.82982479999,-0.10445476770285289,-0.13761727609442942,a,flat,0.0,0.0
2021-03-30,122387.82982479999,-0.09944974112495752,-0.0693614353199928,a,flat,0.0,0.0
2021-03-31,122387.82982479999,-0.0893642538011361,0.06822687760742356,h,flat,0.0,0.0
2021-04-01,122387.82982479999,-0.0903398117304155,0.057193044563785024,h,flat,0.0,0.0
2021-04-07,122387.82982479999,-0.09639423831181348,-0.022430483447594293,a,flat,0.0,0.0
2021-04-08,122387.82982479999,-0.06629969560759652,0.3916092151257889,h,flat,0.0,0.0
2021-04-09,122387.82982479999,-0.07273999187052405,0.30330786731452347,h,flat,0.0,0.0
2021-04-12,122387.82982479999,-0.07698354678418018,0.24706634128346994,h,flat,0.0,0.0
2021-04-13,122387.82982479999,-0.07880061648221504,0.2220526867822626,h,flat,0.0,0.0
2021-04-14,122387.82982479999,-0.09327430414093207,0.026145534126653075,h,flat,0.0,0.0
2021-04-15,122387.82982479999,-0.1004547082612659,-0.06753612648429481,a,flat,0.0,0.0
2021-04-16,122387.82982479999,-0.11629186972420391,-0.27788959964876975,a,flat,0.0,0.0
2021-04-19,122387.82982479999,-0.11535060560207722,-0.2569031797318119,a,flat,0.0,0.0
2021-04-20,122387.82982479999,-0.11842756806285637,-0.2925569134747919,a,flat,0.0,0.0
2021-04-21,122387.82982479999,-0.11457862272125774,-0.23136857791007615,a,flat,0.0,0.0
2021-04-22,122387.82982479999,-0.12592048181376803,-0.3804896950560297,a,flat,0.0,0.0
2021-04-23,122387.82982479999,-0.12492076041567235,-0.35672575794379274,a,flat,0.0,0.0
2021-04-26,122387.82982479999,-0.12390340841815273,-0.3378156477176962,a,flat,0.0,0.0
2021-04-27,122387.82982479999,-0.13011460851079337,-0.41596163671744685,a,flat,0.0,0.0
2021-04-28,122387.82982479999,-0.12086029046621993,-0.27853389319421346,a,flat,0.0,0.0
2021-04-29,122387.82982479999,-0.12170479660787747,-0.28178012912384537,a,flat,0.0,0.0
2021-04-30,122387.82982479999,-0.1125444272092131,-0.1435061458254638,a,flat,0.0,0.0
2021-05-06,122387.82982479999,-0.1187944293470602,-0.22168681683687977,a,flat,0.0,0.0
2021-05-07,122387.82982479999,-0.11471742796012241,-0.1558305214086981,a,flat,0.0,0.0
2021-05-10,122387.82982479999,-0.12027229802999595,-0.22580807158569294,a,flat,0.0,0.0
2021-05-11,122387.82982479999,-0.09359631357659293,0.16073243300762943,h,flat,0.0,0.0
2021-05-12,122387.82982479999,-0.06855463036132159,0.5234006316767462,h,flat,0.0,0.0
2021-05-13,122387.82982479999,-0.04963855271427042,0.797239009153828,h,flat,0.0,0.0
2021-05-14,122387.82982479999,-0.057807771359235316,0.6696635012473643,h,flat,0.0,0.0
2021-05-17,122387.82982479999,-0.049257995354115014,0.778972147379509,h,flat,0.0,0.0
2021-05-18,122387.82982479999,-0.028943597095756113,1.0529550359558282,h,flat,0.0,0.0
2021-05-20,122387.82982479999,-0.04538486314650947,0.8033428037882603,h,flat,0.0,0.0
2021-05-21,122387.82982479999,-0.031249086666471637,0.9899041584269456,h,flat,0.0,0.0
2021-05-24,122387.82982479999,-0.05177061670433791,0.6833355472393677,h,flat,0.0,0.0
2021-05-25,122387.82982479999,-0.037432395474329416,0.8743476650565258,h,flat,0.0,0.0
2021-05-26,122387.82982479999,-0.04275867505207054,0.7839730608857769,h,flat,0.0,0.0
2021-05-27,122387.82982479999,-0.04425155034656125,0.7493084935212845,h,flat,0.0,0.0
2021-05-28,122387.82982479999,-0.04261860965361941,0.7592078144167851,h,flat,0.0,0.0
2021-05-31,122387.82982479999,-0.04689987630020398,0.6841656095577826,h,flat,0.0,0.0
2021-06-01,122387.82982479999,-0.054507411977504416,0.5606352060304034,h,flat,0.0,0.0
2021-06-02,122387.82982479999,-0.061118772147850775,0.44997763837279336,h,flat,0.0,0.0
2021-06-03,122387.82982479999,-0.05487126089825489,0.5307343485180476,h,flat,0.0,0.0
2021-06-04,122387.82982479999,-0.06289916118410188,0.40563845522240366,h,flat,0.0,0.0
2021-06-07,122387.82982479999,-0.07112642150184767,0.2838811423529331,h,flat,0.0,0.0
2021-06-08,122387.82982479999,-0.08036346482110535,0.14843028327824276,h,flat,0.0,0.0
2021-06-09,122387.82982479999,-0.06960658972476508,0.3157957927713391,h,flat,0.0,0.0
2021-06-10,122387.82982479999,-0.0643434196804904,0.40488864489210036,h,flat,0.0,0.0
2021-06-11,122387.82982479999,-0.02161333078976746,1.0667966783545064,h,flat,0.0,0.0
2021-06-15,122387.82982479999,0.005941088384080473,1.4996561785897164,h,flat,0.0,0.0
2021-06-16,122387.82982479999,0.02493494614886682,1.802842587327291,h,flat,0.0,0.0
2021-06-17,122387.82982479999,0.013381851364577368,1.652841930194738,h,flat,0.0,0.0
2021-06-18,122387.82982479999,0.015450936725988962,1.688759517181419,h,flat,0.0,0.0
2021-06-21,122387.82982479999,0.006956193044020509,1.54693659400115,h,flat,0.0,0.0
2021-06-22,122387.82982479999,0.03607582184283675,1.9834500227335587,h,flat,0.0,0.0
2021-06-23,122387.82982479999,0.031452125656283636,1.8947321715643914,h,flat,0.0,0.0
2021-06-24,122387.82982479999,0.032931507210556266,1.903126101939919,h,flat,0.0,0.0
2021-06-25,122387.82982479999,0.014404974333938947,1.6103005557723857,h,flat,0.0,0.0
2021-06-28,122387.82982479999,0.014745455380059891,1.6063007737848232,h,flat,0.0,0.0
2021-06-29,122387.82982479999,0.0338864288887224,1.8680364379607546,h,flat,0.0,0.0
2021-06-30,122387.82982479999,0.04352505772649118,1.9774646754798602,h,flat,0.0,0.0
2021-07-02,122387.82982479999,0.023077370627067717,1.6501293203540792,h,flat,0.0,0.0
2021-07-05,122387.82982479999,0.009322117156699283,1.4274698804222454,h,flat,0.0,0.0
2021-07-06,122387.82982479999,0.009613370206543959,1.4143772601997808,h,flat,0.0,0.0
2021-07-07,122387.82982479999,0.005326474760490418,1.3415114158562818,h,flat,0.0,0.0
2021-07-08,122387.82982479999,0.025464274654493302,1.6155312810362767,h,flat,0.0,0.0
2021-07-09,122387.82982479999,0.024487434327122193,1.5933553684168782,h,flat,0.0,0.0
2021-07-12,122387.82982479999,0.018202619977540913,1.496718020809985,h,flat,0.0,0.0
2021-07-13,122387.82982479999,0.018794932226458894,1.492277169737576,h,flat,0.0,0.0
2021-07-14,122387.82982479999,0.014793288834537455,1.4282570391867409,h,flat,0.0,0.0
2021-07-15,122387.82982479999,0.016586049125165703,1.4549430313694312,h,flat,0.0,0.0
2021-07-16,122387.82982479999,0.01983393033829195,1.492903377958388,h,flat,0.0,0.0
2021-07-19,122387.82982479999,0.018278788576176153,1.4654387429582703,h,flat,0.0,0.0
2021-07-20,122387.82982479999,0.022140457910007072,1.5031123080093542,h,flat,0.0,0.0
2021-07-21,122387.82982479999,0.019434096312263893,1.4402986444755053,h,flat,0.0,0.0
2021-07-22,122387.82982479999,0.004930232036247872,1.2210823061399974,h,flat,0.0,0.0
2021-07-23,122387.82982479999,-0.001080153229488845,1.1203439501216894,h,flat,0.0,0.0
2021-07-26,122387.82982479999,0.0043233366971358045,1.1741789701274656,h,flat,0.0,0.0
2021-07-27,122387.82982479999,0.02953745014152842,1.4882914465848867,h,flat,0.0,0.0
2021-07-28,122387.82982479999,0.021877556612562632,1.3598171133282482,h,flat,0.0,0.0
2021-07-29,122387.82982479999,0.01655714165852107,1.2685783994366613,h,flat,0.0,0.0
2021-07-30,122387.82982479999,0.03431186307353129,1.4779629511512244,h,flat,0.0,0.0
2021-08-02,122387.82982479999,0.020936739618228728,1.2826394227225404,h,flat,0.0,0.0
2021-08-03,122387.82982479999,0.0017317597821786546,1.0145322382852655,h,flat,0.0,0.0
2021-08-04,122387.82982479999,0.006204700143619402,1.056363204047246,h,flat,0.0,0.0
2021-08-05,122387.82982479999,-0.009086740908929913,0.8464587885831333,h,flat,0.0,0.0
2021-08-06,122387.82982479999,-0.03395982734864522,0.5147723213461561,h,flat,0.0,0.0
2021-08-09,122387.82982479999,-0.034716960416667275,0.4944372477665887,h,flat,0.0,0.0
2021-08-10,122387.82982479999,-0.03192755832908878,0.5186651330262981,h,flat,0.0,0.0
2021-08-11,122387.82982479999,-0.027970301348085203,0.5581780485775746,h,flat,0.0,0.0
2021-08-12,122387.82982479999,-0.037046105790629724,0.4265340734192715,h,flat,0.0,0.0
2021-08-13,122387.82982479999,-0.05112978831816761,0.22757809548869612,h,flat,0.0,0.0
2021-08-16,122387.82982479999,-0.040049342541595756,0.36298300522683213,h,flat,0.0,0.0
2021-08-17,122387.82982479999,-0.03751416503772864,0.3850673505241442,h,flat,0.0,0.0
2021-08-18,122387.82982479999,-0.05391919040574611,0.14263540856443732,h,flat,0.0,0.0
2021-08-19,122387.82982479999,-0.06139241089482472,0.016529733855617512,h,flat,0.0,0.0
2021-08-20,122387.82982479999,-0.04833044794143815,0.18801551538680747,h,flat,0.0,0.0
2021-08-23,122387.82982479999,-0.031004269540418017,0.43192075810118424,h,flat,0.0,0.0
2021-08-24,122387.82982479999,-0.018196848501099927,0.6172054322799577,h,flat,0.0,0.0
2021-08-25,122387.82982479999,0.006204700143619402,0.9938568699160014,h,flat,0.0,0.0
2021-08-26,122387.82982479999,0.02293902157908967,1.2488129880212053,h,flat,0.0,0.0
2021-08-27,122387.82982479999,0.040822642855011804,1.5186246955312028,h,flat,0.0,0.0
2021-08-30,122387.82982479999,0.06088879062994379,1.8159816493942114,h,flat,0.0,0.0
2021-08-31,122270.06124079999,0.0796137881217045,2.089915643806541,h,short_a_long_h,115950.592,-0.0009622573107848087
2021-09-01,123419.43564079999,0.06174453588536877,1.77336948191406,h,short_a_long_h,117099.9664,0.009400292993526849
2021-09-02,123303.67404079999,0.0636456131558305,1.7807887668694775,h,short_a_long_h,117636.2048,-0.0009379527575941182
2021-09-03,122373.9796408,0.07815919591714793,1.988539100467492,h,short_a_long_h,118988.5104,-0.007539875897715431
2021-09-06,123354.95884079998,0.06311921227567474,1.7141762201292217,h,short_a_long_h,118991.4896,0.008016240077175052
2021-09-07,122168.63244079998,0.0814146701993812,1.9816184405821595,h,short_a_long_h,120739.1632,-0.009617176408214467
2021-09-08,121117.21804079998,0.09731832723777467,2.205454472111945,h,short_a_long_h,120665.7488,-0.008606254969003468
2021-09-09,120797.17644079999,0.10196028342952523,2.2274449205465188,h,short_a_long_h,122953.7072,-0.002642412079611911
2021-09-10,123180.6788408,0.06667407266711067,1.6231228965191684,h,short_a_long_h,123381.2096,0.019731441331893418
2021-09-13,120815.05164079998,0.10148198490606619,2.145013003980716,h,short_a_long_h,128839.58240000001,-0.019204531280894943
2021-09-14,117692.9428408,0.1449835657404217,2.7564589969583384,h,short_a_long_h,131259.47360000003,-0.025842051611933647
2021-09-15,113835.1480344,0.19472624057013022,3.3674483264750505,h,flat,0.0,-0.03277847178669269
2021-09-16,113725.601204,0.18734377510494737,3.103263214240942,h,short_a_long_h,107958.01520000001,-0.0009623287033183603
2021-09-17,114035.31480400002,0.18200912668485403,2.896277076462428,h,short_a_long_h,105747.72880000001,0.0027233410658735746
2021-09-23,110666.66918800001,0.2370724994608584,3.469581709456217,h,flat,0.0,-0.02954037196100101
2021-09-24,110560.3717616,0.22882618673007005,3.1888169956554346,h,short_a_long_h,104663.8132,-0.0009605188913694995
2021-09-27,110597.28317519999,0.22664247289992212,3.0146506248872837,h,flat,0.0,0.0003338575387532572
2021-09-28,110491.21791919999,0.22522353785699956,2.8747682274231736,h,short_a_long_h,104809.62800000001,-0.0009590222558358841
2021-09-29,113186.58591919999,0.17629526700701992,2.2132541185921726,h,short_a_long_h,99584.996,0.02439440935451609
2021-09-30,113358.10671919999,0.1729650591079448,2.1157426571358173,h,short_a_long_h,99096.5168,0.0015153809844785648
2021-10-08,111992.23351919999,0.19864876995140546,2.3456688874577347,h,short_a_long_h,102570.64359999998,-0.012049188536497168
2021-10-11,113092.23351919999,0.17868802738886735,2.0584537042940263,h,short_a_long_h,101470.6436,0.009822109671662416
2021-10-12,113415.28031919998,0.17184866398089338,1.9330099504318015,h,short_a_long_h,98933.69039999999,0.0028564896982528065
2021-10-15,113803.25431919999,0.1644711171677702,1.8065063551243605,h,short_a_long_h,98441.66440000001,0.0034208265315580633
2021-10-18,113885.5703192,0.1635205911012616,1.755875118785007,h,short_a_long_h,99623.9804,0.0007233185069481785
2021-10-19,114325.5703192,0.15522178828656652,1.629380424400753,h,short_a_long_h,99183.9804,0.0038635272121547715
2021-10-20,114261.4435192,0.15527739865111712,1.5971387390143401,h,short_a_long_h,97139.8536,-0.0005609138867267438
2021-10-21,114405.28031919998,0.15303933202339715,1.5427323987976245,h,short_a_long_h,97943.69039999999,0.00125883933871207
2021-10-22,115317.31151919998,0.13429539993248807,1.3157875536426227,h,short_a_long_h,95555.72159999999,0.00797193274170005
2021-10-25,114027.60151919999,0.16009755874551224,1.5684191237536569,h,short_a_long_h,98006.0116,-0.011184010301742542
2021-10-26,114050.13791919999,0.15913584803245318,1.53102896341529,h,short_a_long_h,96928.54800000001,0.00019763986701248903
2021-10-27,114169.63271919999,0.15660789389787344,1.4787656823070483,h,short_a_long_h,96388.0428,0.0010477391976908557
2021-10-28,116839.1914552,0.10043216256172349,0.8550445146302269,h,flat,0.0,0.023382388752758665
2021-10-29,116839.1914552,0.09365615787318338,0.7677494719610404,h,flat,0.0,0.0
2021-11-01,116839.1914552,0.07693680464112207,0.5709060139994236,h,flat,0.0,0.0
2021-11-02,116839.1914552,0.0650853093653756,0.4262790173496512,h,flat,0.0,0.0
2021-11-03,116839.1914552,0.051966060492139254,0.26514033226255007,h,flat,0.0,0.0
2021-11-04,116839.1914552,0.039497679437139555,0.10918945174251338,h,flat,0.0,0.0
2021-11-05,116839.1914552,0.0226810276946261,-0.1000038629102314,a,flat,0.0,0.0
2021-11-08,116839.1914552,0.022691011629119018,-0.11443176276731021,a,flat,0.0,0.0
2021-11-09,116839.1914552,0.010476784530480954,-0.27535033553068694,a,flat,0.0,0.0
2021-11-10,116839.1914552,0.008455704885498072,-0.3160143068066642,a,flat,0.0,0.0
2021-11-11,116839.1914552,0.007833586266869474,-0.34152889745612824,a,flat,0.0,0.0
2021-11-12,116839.1914552,0.005815488632458621,-0.38050150753774503,a,flat,0.0,0.0
2021-11-15,116839.1914552,0.008852209122088173,-0.3530899112797363,a,flat,0.0,0.0
2021-11-16,116839.1914552,-0.006575825088628751,-0.5531251547670798,a,flat,0.0,0.0
2021-11-17,116839.1914552,0.011426213117261108,-0.33567675885481546,a,flat,0.0,0.0
2021-11-18,116839.1914552,0.004612128872994337,-0.4295049862882806,a,flat,0.0,0.0
2021-11-19,116839.1914552,0.01346723602908173,-0.3222712018729505,a,flat,0.0,0.0
2021-11-22,116839.1914552,0.03299412272291491,-0.08205676941977867,a,flat,0.0,0.0
2021-11-23,116839.1914552,0.04074771055017834,0.009620194369516584,h,flat,0.0,0.0
2021-11-24,116839.1914552,0.054288380398419545,0.1733333819773722,h,flat,0.0,0.0
2021-11-25,116839.1914552,0.03658880329901848,-0.06378060600215314,a,flat,0.0,0.0
2021-11-26,116839.1914552,0.033811520066817646,-0.10868217479865314,a,flat,0.0,0.0
2021-11-29,116839.1914552,0.03178714110050462,-0.14414188302757402,a,flat,0.0,0.0
2021-11-30,116839.1914552,0.036189075194048126,-0.09550258463458769,a,flat,0.0,0.0
2021-12-01,116839.1914552,0.05443080726955318,0.13480557863298526,h,flat,0.0,0.0
2021-12-02,116839.1914552,0.057411101455807856,0.16315397071353582,h,flat,0.0,0.0
2021-12-03,116839.1914552,0.07204725062063,0.3467704659537506,h,flat,0.0,0.0
2021-12-06,116839.1914552,0.06591119278396373,0.25244430454473415,h,flat,0.0,0.0
2021-12-07,116839.1914552,0.07569799448253467,0.3730046420981756,h,flat,0.0,0.0
2021-12-08,116839.1914552,0.08778141045507959,0.5258435268119038,h,flat,0.0,0.0
2021-12-09,116839.1914552,0.10115030087691235,0.69824378130563,h,flat,0.0,0.0
2021-12-10,116839.1914552,0.07889969194209256,0.3735113765921493,h,flat,0.0,0.0
2021-12-13,116839.1914552,0.07783107960191149,0.3454374528141768,h,flat,0.0,0.0
2021-12-14,116839.1914552,0.06512153366913753,0.15361183035335146,h,flat,0.0,0.0
2021-12-15,116839.1914552,0.055286534251156594,0.006013275489265544,h,flat,0.0,0.0
2021-12-16,116839.1914552,0.07281853777836722,0.25348188687132533,h,flat,0.0,0.0
2021-12-17,116839.1914552,0.05908279497939373,0.04966113253369678,h,flat,0.0,0.0
2021-12-20,116839.1914552,0.04764831221406385,-0.11979734331308305,a,flat,0.0,0.0
2021-12-21,116839.1914552,0.06099162287296389,0.06711289106785767,h,flat,0.0,0.0
2021-12-22,116839.1914552,0.0500326724967608,-0.09369432806639616,a,flat,0.0,0.0
2021-12-23,116839.1914552,0.06197423796004542,0.0760623555338101,h,flat,0.0,0.0
2021-12-24,116839.1914552,0.036339897695073065,-0.296838694003011,a,flat,0.0,0.0
2021-12-28,116839.1914552,0.026717903010834876,-0.43849662604108514,a,flat,0.0,0.0
2021-12-29,116839.1914552,0.028242457898076667,-0.418316787397121,a,flat,0.0,0.0
2021-12-30,116839.1914552,0.03594161070940771,-0.3065286509693214,a,flat,0.0,0.0
2021-12-31,116839.1914552,0.038470057062766294,-0.26907192518465567,a,flat,0.0,0.0
2022-01-04,116839.1914552,0.026200150184569893,-0.4481100560673638,a,flat,0.0,0.0
2022-01-05,116839.1914552,0.011314162211083945,-0.6651546296862364,a,flat,0.0,0.0
2022-01-06,116839.1914552,0.00016050394520128464,-0.8256728774293756,a,flat,0.0,0.0
2022-01-07,116839.1914552,0.0534713970720615,-0.056156042427589314,a,flat,0.0,0.0
2022-01-10,116839.1914552,0.06298308986725654,0.07804575310890562,h,flat,0.0,0.0
2022-01-11,116839.1914552,0.04831676424197218,-0.13902085054828148,a,flat,0.0,0.0
2022-01-12,116839.1914552,0.01068305051120344,-0.6874347431727414,a,flat,0.0,0.0
2022-01-13,116839.1914552,0.032462388452912716,-0.371436519265395,a,flat,0.0,0.0
2022-01-14,116839.1914552,-0.000831125367186214,-0.8547485685705709,a,flat,0.0,0.0
2022-01-17,116839.1914552,-0.0027339646144348695,-0.8786217980264928,a,flat,0.0,0.0
2022-01-18,116839.1914552,0.02268125762651807,-0.5089113559323298,a,flat,0.0,0.0
2022-01-19,116839.1914552,0.017916589491716373,-0.5782585508477415,a,flat,0.0,0.0
2022-01-20,116839.1914552,0.010265689473742956,-0.6876613565568617,a,flat,0.0,0.0
2022-01-21,116839.1914552,-0.029336379251893696,-1.2513568980802712,a,flat,0.0,0.0
2022-01-24,116839.1914552,-0.011844611222555645,-0.994353351225677,a,flat,0.0,0.0
2022-01-25,116839.1914552,-0.03298151979947117,-1.2906118213937592,a,flat,0.0,0.0
2022-01-26,116839.1914552,-0.021820129678016054,-1.1235239341870014,a,flat,0.0,0.0
2022-01-27,116839.1914552,-0.020075027578929205,-1.0877516829920095,a,flat,0.0,0.0
2022-01-28,116839.1914552,-0.0663281040980126,-1.7178384348897215,a,flat,0.0,0.0
2022-02-07,116839.1914552,-0.024520583084050918,-1.1181673367986702,a,flat,0.0,0.0
2022-02-08,116839.1914552,-0.006276836888151616,-0.85451412862313,a,flat,0.0,0.0
2022-02-09,116839.1914552,-0.021169830591300398,-1.0544496584697598,a,flat,0.0,0.0
2022-02-10,116839.1914552,-0.014405430502758332,-0.956534991047736,a,flat,0.0,0.0
2022-02-11,116839.1914552,0.02634198412861455,-0.3910046936296616,a,flat,0.0,0.0
2022-02-14,116839.1914552,0.02978412019110488,-0.3484377395276932,a,flat,0.0,0.0
2022-02-15,116839.1914552,0.021319570741865634,-0.4761009801979363,a,flat,0.0,0.0
2022-02-16,116839.1914552,0.008969119476044174,-0.6584503028372798,a,flat,0.0,0.0
2022-02-17,116839.1914552,0.01907975761683489,-0.5241594265220461,a,flat,0.0,0.0
2022-02-18,116839.1914552,0.004778521757599963,-0.734332645094689,a,flat,0.0,0.0
2022-02-21,116839.1914552,-0.017100374768467486,-1.0522420046732397,a,flat,0.0,0.0
2022-02-22,116839.1914552,0.017267505013904616,-0.5730647716631966,a,flat,0.0,0.0
2022-02-23,116839.1914552,-0.001093490324108437,-0.847611316355464,a,flat,0.0,0.0
2022-02-24,116839.1914552,0.031446969554692616,-0.3860579876464666,a,flat,0.0,0.0
2022-02-25,116839.1914552,0.028124142523028972,-0.4494469422900315,a,flat,0.0,0.0
2022-02-28,116839.1914552,0.020388218768341737,-0.5809474505942707,a,flat,0.0,0.0
2022-03-01,116839.1914552,0.009788009863425762,-0.7534432534573254,a,flat,0.0,0.0
2022-03-02,116839.1914552,0.001525309268728181,-0.8864705550686522,a,flat,0.0,0.0
2022-03-03,116839.1914552,-0.0057458143366655445,-1.000119929470095,a,flat,0.0,0.0
2022-03-04,116839.1914552,-0.009631845246752091,-1.0551867383892457,a,flat,0.0,0.0
2022-03-07,116839.1914552,-0.005198423302817279,-0.9816451294645228,a,flat,0.0,0.0
2022-03-08,116839.1914552,0.024463798466689335,-0.5303217537096148,a,flat,0.0,0.0
2022-03-09,116839.1914552,0.0037561694095067377,-0.8337150417788564,a,flat,0.0,0.0
2022-03-10,116839.1914552,-0.009853215476921084,-1.0234609605588767,a,flat,0.0,0.0
2022-03-11,116839.1914552,0.0026517938561498866,-0.8259497128702596,a,flat,0.0,0.0
2022-03-14,116839.1914552,0.0076183078237626045,-0.7428971071931014,a,flat,0.0,0.0
2022-03-15,116839.1914552,-0.0308091115885214,-1.2944746980895496,a,flat,0.0,0.0
2022-03-16,116839.1914552,-0.04065522256666054,-1.4155901932900947,a,flat,0.0,0.0
2022-03-17,116839.1914552,-0.060053905818195474,-1.6647048925484098,a,flat,0.0,0.0
2022-03-18,116839.1914552,-0.0634270450267278,-1.6767450411627598,a,flat,0.0,0.0
2022-03-21,116839.1914552,-0.079617195688642,-1.8639063158760285,a,flat,0.0,0.0
2022-03-22,116839.1914552,-0.08722469464394189,-1.9232915330547415,a,flat,0.0,0.0
2022-03-23,116839.1914552,-0.07901850381790676,-1.7674944704792979,a,flat,0.0,0.0
2022-03-24,116839.1914552,-0.08562539758076615,-1.8201031270862726,a,flat,0.0,0.0
2022-03-25,116839.1914552,-0.07457963938492362,-1.6476374897766195,a,flat,0.0,0.0
2022-03-28,116839.1914552,-0.07056331441313635,-1.5721094009303935,a,flat,0.0,0.0
2022-03-29,116839.1914552,-0.08091604022456211,-1.692298932476654,a,flat,0.0,0.0
2022-03-30,116727.3516488,-0.1114760336609022,-2.1075869543000785,a,long_a_short_h,110510.3032,-0.0009572114031863865
2022-03-31,118295.3940488,-0.0850010118127329,-1.7287551217770323,a,long_a_short_h,108670.2608,0.013433375964168048
2022-04-01,116854.7804488,-0.10926624730518175,-2.0697507819508005,a,long_a_short_h,109022.8744,-0.012178103903231485
2022-04-06,114943.3764488,-0.1400937853386337,-2.4970470892790915,a,long_a_short_h,113926.27839999998,-0.016357088624521232
2022-04-07,115923.68764880001,-0.12462972216745172,-2.2292664007756655,a,long_a_short_h,111857.96720000001,0.008528644540354957
2022-04-08,114850.42684880001,-0.1417047473273232,-2.4294103364957005,a,long_a_short_h,113475.228,-0.009258339013951455
2022-04-11,116140.3012488,-0.12118572092925972,-2.109034637069439,a,long_a_short_h,110281.35359999999,0.011230906452773581
2022-04-12,116180.2676488,-0.12055383583741497,-2.0732811807855405,a,long_a_short_h,109425.38720000001,0.0003441217180450984
2022-04-13,115067.0404488,-0.13859132391781714,-2.30254101684343,a,long_a_short_h,111898.6144,-0.009581895639672267
2022-04-14,115435.0740488,-0.13236710043450484,-2.1745332986274284,a,long_a_short_h,113162.5808,0.0031984276171921344
2022-04-19,115076.2924488,-0.13806415765254898,-2.222522156764396,a,long_a_short_h,113521.36240000001,-0.0031080813431828558
2022-04-20,115188.30124880001,-0.13711324762536092,-2.171127369457399,a,long_a_short_h,109329.3536,0.0009733438366537062
2022-04-21,113723.69644880001,-0.16308570906747488,-2.5020226774117065,a,long_a_short_h,105353.9584,-0.01271487454994702
